ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000020692,Nle1,7.17559124499983,2.13782770832654,0.0629534400088728,0.0866226885495426,0.157445122474162,2.71723846723648,0.00872532801668576,0.0152043361586095,0.340947148721656,0.27931425087584,0.0388400102334519,0.162930420262446,0.0218269113022282,0.100811993449348,0.133871356752445,0.181018888195878,1.11531027833712,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.157445122474162,9264,TRUE
ENSMUSG00000045287,Rtn4rl1,3.36084011219369,4.32434120672401,0.00117529037780257,0.00216361187921849,0.578377826991102,2.71715434648414,0.00872728473830964,0.0152061044285518,0.655413534040139,0.283117467317734,-0.0787356797096082,0.544939398828619,0.260320367557062,1.80521187391266,0.278999407295864,0.877756246686339,1.49316937779674,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.578377826991102,9265,TRUE
ENSMUSG00000068267,Cenpb,11.2411875270766,5.44751717142848,0.000666585328307529,0.00126924828436759,-0.0920549278624294,-2.8057015504935,0.00875905179461732,0.0152598071574042,0.0765075836040605,-0.171363229256556,0.0330595150978077,-0.0783801417835832,-0.165533209013919,-0.246620085822386,-0.0186553701040169,-0.165454485620842,0.938185476197819,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0920549278624294,9266,TRUE
ENSMUSG00000096576,Oog1,2.89068305213227,2.80831946026275,0.0184011762221455,0.0280500649437294,0.637441644226287,2.71574604691879,0.00876010284665918,0.015259991394585,1.7675133119663,0.870099167626123,0.213647658809152,0.665645012851993,0.308275394075159,-0.000530679971006531,0.763145454950204,0.51173783350237,1.55556819634366,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.637441644226287,9267,TRUE
ENSMUSG00000072772,Grcc10,5.6986871993646,1.5658078697038,0.174109036193499,0.216853805360054,0.284098582933699,2.71552562373302,0.00876524968091936,0.0152673096244153,0.164983279677261,0.167252197597032,0.348745794904733,0.534425426075803,0.252962946626842,0.236221852720523,0.255564007069612,0.312633158797786,1.21764922081438,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.284098582933699,9268,TRUE
ENSMUSG00000034211,Mrps17,9.4976720188988,1.82983991292765,0.109598858815402,0.142877685363566,0.0852070430900302,2.71492863732438,0.00877920311874363,0.0152899639600689,0.104778911196892,0.165337277012023,0.106455256998977,0.0388881611154872,0.0601793973514901,0.0356032548653111,0.0904711885157863,0.0799428976642738,1.06083997300428,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.0852070430900302,9269,TRUE
ENSMUSG00000019797,1700021F05Rik,8.78131472968513,2.23926625395581,0.0523328108719925,0.0732450638032404,0.0995894905578583,2.7141739750004,0.00879687109243621,0.0153190819897732,0.0974358880283734,0.191210093252863,0.15427670555202,0.155441739327001,0.0304589332104523,-0.0312864160235602,0.0940571755969485,0.105121805518768,1.07146853978828,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.0995894905578583,9270,TRUE
ENSMUSG00000020541,Tom1l1,8.25331403345523,2.00969349849554,0.0793972003421077,0.106755705907267,-0.115065456776192,-2.71378751250821,0.00880593148129266,0.0153332059003891,-0.223174388594153,-0.245260099741397,-0.0848439297208081,-0.0218679189928377,-0.0426934244384398,-0.0725529791695143,-0.116903914251134,-0.11322699930125,0.923340416734887,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.115065456776192,9271,TRUE
ENSMUSG00000095178,Gm22716,2.5736546734555,2.28267032926527,0.0484413601779057,0.0683138706518679,-0.803648958482682,-2.71328764438231,0.00883211780333975,0.0153771438415998,-0.196428223334699,-0.389570328633324,-0.946540494656831,-1.11083102951519,-0.450032639640266,-1.72849103511578,-0.531000452543932,-1.07629746442143,0.572898331623328,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.803648958482682,9272,TRUE
ENSMUSG00000053553,3110082I17Rik,7.34358747226095,4.32375013905816,0.00117652218783591,0.00216563257448519,-0.156032839033357,-2.71256136996482,0.00883473436813154,0.015380040645395,0.0682541176980367,0.0210190878621273,-0.299466586436531,-0.463002395344808,0.0225135787988444,-0.285514836777807,-0.06956629664655,-0.242499381420163,0.897489621521656,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.156032839033357,9273,TRUE
ENSMUSG00000035681,Kcnc2,6.93461778175418,4.20323128989615,0.00145740088991925,0.00264941695562686,0.178904037537897,2.71251218507214,0.00883589155375008,0.015380396522772,0.154284340213318,0.0540372986928439,0.408310284089215,0.613922006324775,-0.140782024676348,-0.0163476794164259,0.140604199875395,0.217203875200398,1.13202360179989,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.178904037537897,9274,TRUE
ENSMUSG00000017405,Nek8,7.52706951122797,1.5695511535535,0.173119500690352,0.215721196421795,0.169778203962899,2.71308498244582,0.00883688258217307,0.0153804631292744,0.194179399709488,0.0529236422458856,0.209973739539323,0.231289016671615,0.128141921464862,0.202161504146221,0.177431686904558,0.16212472102124,1.12488553453232,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.169778203962899,9275,TRUE
ENSMUSG00000035227,Spcs2,10.3607119288272,4.76561593559125,0.000541376061132397,0.00104177300689716,0.0670152766948924,2.71090246670684,0.00887384061896164,0.015443123017669,0.0639641877654729,0.225555292084318,-0.05448733067856,-0.011158010707188,0.0670722963318227,0.111145225373491,0.0255163844729118,0.108514168916874,1.04754721951647,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0670152766948924,9276,TRUE
ENSMUSG00000092188,Gm20471,2.04637227916108,4.11346344344088,0.00171044309082148,0.00307753932402265,0.862568133604267,2.70990394267388,0.00889745584796991,0.0154825514448397,0.441222406447664,1.4774317807123,0.490989116207238,1.72761231614601,-0.502224681034131,1.54037786314652,0.143328947206924,1.58180732000161,1.81827212786647,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.862568133604267,9277,TRUE
ENSMUSG00000052656,Rnf103,9.92257782353647,3.01880878083476,0.0124917934430129,0.0195762568246343,-0.0708324456404148,-2.70966160618356,0.00890319582235169,0.0154908698167949,-0.0505050101116726,-0.119895911503621,0.0522760860988463,-0.0170579477981576,-0.123709735629371,-0.16610215489851,-0.0406462198807323,-0.101018671400096,0.952088477472439,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.0708324456404148,9278,TRUE
ENSMUSG00000025894,Aasdhppt,9.24149076360188,3.08613776997715,0.0110379248580003,0.0174571589088566,-0.0904773862888406,-2.70907400055811,0.00891712793165517,0.0155134385387121,0.0219865263795072,0.0170964347382796,-0.0675520390381923,-0.139541547664004,-0.124645018097736,-0.250208674050898,-0.0567368435854737,-0.124217928992207,0.939211913543698,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0904773862888406,9279,TRUE
ENSMUSG00000022805,Maats1,2.05775325531882,3.08578273947817,0.0110451258631114,0.0174668364819952,-0.826762955418373,-2.70840406527609,0.00893303646056996,0.015539440472304,-0.491938786805484,-1.73117773524735,-1.72688538505952,-1.51534255089191,0.397445086591677,0.107321638902351,-0.607126361757776,-1.04639954907897,0.56379283344983,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.826762955418373,9280,TRUE
ENSMUSG00000033967,Rnf225,5.33918854626209,2.21421487529247,0.0547801781213793,0.076346060210086,0.329161059033305,2.70821718452176,0.00893747883923838,0.0155454930397398,0.156463991874107,-0.0750083093299949,0.442829772144298,0.470541564147633,0.309684969535035,0.670454365828753,0.30299291118448,0.35532920688213,1.25628262171077,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.329161059033305,9281,TRUE
ENSMUSG00000049985,Ankrd55,3.48998650416683,1.71182434306174,0.135033969957624,0.172647978538406,0.539204216173872,2.70811416344576,0.00893992863922269,0.015548078864789,0.177274902546714,0.342212303848615,0.58630893906857,0.898207796275308,0.406823813326534,0.82439754197749,0.390135884980606,0.688272547367138,1.45317073404129,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.539204216173872,9282,TRUE
ENSMUSG00000064193,Gm4735,3.17106201133315,3.2316223038181,0.00845191677281526,0.0136139784936696,0.614220833271319,2.70671757629232,0.00897319972440957,0.0156042618928303,0.45035086048732,-0.492034129703067,0.389840924328148,1.23576999740244,1.1466001632549,0.954797183858172,0.662263982690122,0.566177683852515,1.53073106083207,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.614220833271319,9283,TRUE
ENSMUSG00000062202,Btbd9,8.3871752580237,3.44522095039498,0.00571921065555293,0.00947702911235793,0.103721326476591,2.70654034941245,0.00897742993163782,0.0156099365991415,0.308991345604072,0.097949987327862,0.0955851267946759,0.121442500066983,-0.0373031553206697,0.0356621543866211,0.122424439026026,0.0850182139271555,1.07454159245508,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.103721326476591,9284,TRUE
ENSMUSG00000107658,Gm44958,4.7801962937126,2.11832481522851,0.0652236679530519,0.0894415283525414,0.38988555857508,2.70535605345135,0.00900574471118245,0.0156574837773418,0.24257829028056,0.11399336337478,0.0976280764019952,0.458629752202282,0.567252276648831,0.859231592542031,0.302486214443796,0.477284902706364,1.31028946135052,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.38988555857508,9285,TRUE
ENSMUSG00000098183,Gm27010,4.74000374922259,2.0262174057201,0.0770637997325164,0.104008102924673,-0.378675368528666,-2.70520481835037,0.00900936640945446,0.0156620936838061,-0.478685037947194,-0.409225828200286,-0.686478902204612,-0.35598794787456,0.0382445309857795,-0.379919025931124,-0.375639803055342,-0.38171093400199,0.76914346681937,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.378675368528666,9286,TRUE
ENSMUSG00000086134,Gm16159,3.70031818713859,3.8915848397104,0.00254641028363496,0.00445166788051973,-0.551624515198836,-2.7049667303452,0.00901507072074532,0.015670322670937,-0.792991608121349,-1.77341413976236,0.042931644683867,-0.11483498082037,0.0352921156420241,-0.706730122814828,-0.238255949265153,-0.864993081132519,0.682251461350957,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.551624515198836,9287,TRUE
ENSMUSG00000044072,Eml6,5.5606351313398,3.51001249990598,0.00508220060730802,0.00848646337966773,-0.296398462764311,-2.70448015154658,0.00902673888055542,0.015688915347632,-0.289557760888057,-0.219714313193361,-0.775597791894756,-0.839703964037169,0.214021288247856,0.132161765179621,-0.283711421511653,-0.30908550401697,0.814282632568163,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.296398462764311,9288,TRUE
ENSMUSG00000044165,Bcl2l15,2.72755905357187,1.56271872446376,0.177206313093253,0.220388406183697,0.821403122056501,2.71390832270216,0.00904684005184624,0.0157221594312578,0.505887064654896,0.80046634289659,0.990731884015773,0.87295027635567,0.499131249033191,1.25925191538289,0.665250065901286,0.977556178211715,1.76712380887252,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.821403122056501,9289,TRUE
ENSMUSG00000058806,Col13a1,1.07861318184058,3.39585648352196,0.00625841867587276,0.0103028403716718,-0.855888750118747,-2.70347836408499,0.00905080534642429,0.0157256646978073,0,0,-0.524524738927361,-0.524524738927361,-1.29549595010031,-2.79078707275745,-0.606673563009224,-1.10510393722827,0.552524847352484,FALSE,0,4,mixed,FALSE,TRUE,FALSE,0.855888750118747,9290,TRUE
ENSMUSG00000013418,B4galnt2,2.80206742893274,3.35486168138807,0.00674517765857686,0.0110377499181355,-0.650393702419497,-2.70351348548277,0.00904996061280161,0.0157256646978073,-0.508880412890407,-0.848638197807107,-0.0975442668748361,-0.864137782238213,-0.0501596652683403,-1.53300188943808,-0.218861448344528,-1.08192595649447,0.637106427590132,FALSE,0,6,lower,TRUE,TRUE,FALSE,0.650393702419497,9290,TRUE
ENSMUSG00000079038,D130040H23Rik,3.69402980617282,1.97014275942495,0.0890875346446157,0.118521515721776,-0.656333452154218,-2.72265055898297,0.00906404801867525,0.0157469788167751,-0.425603470594226,-0.839160264109389,-0.298809717984125,-1.19448079187526,-0.497955252580308,-0.681991215781994,-0.407456147052886,-0.905210757255549,0.634488775768786,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.656333452154218,9292,TRUE
ENSMUSG00000007867,Ift43,8.68886406297542,3.80060988245872,0.00305955857956133,0.00528918977830998,0.118885698739313,2.70453408744891,0.00907217074334908,0.0157593944162148,0.28513617318945,0.378667158987412,0.0376711831930976,0.123258459473277,-0.0672375930190547,-0.0441811893883024,0.0851899211211643,0.152581476357462,1.08589581999816,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.118885698739313,9293,TRUE
ENSMUSG00000031939,Taf1d,10.2618231675818,2.60921017389912,0.0265490396206658,0.0393446384463792,-0.0693449869591016,-2.70036168841155,0.00912605548400617,0.0158512926273199,0.00106426224975209,0.00715263614099904,-0.0710289828192554,-0.171598849296926,-0.0796576292650464,-0.102001358764133,-0.0498741166115166,-0.0888158573066864,0.953070613370048,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0693449869591016,9294,TRUE
ENSMUSG00000044881,Coa4,5.64673120507208,1.95751289097393,0.0872210991021856,0.116326024686598,-0.242867375088567,-2.69948279274167,0.00914737925860421,0.0158866211265893,-0.338621486125534,-0.070646468253301,-0.352266794139464,-0.299865863515223,-0.0796839612500957,-0.316119677247785,-0.256857413838365,-0.22887733633877,0.845064066384394,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.242867375088567,9295,TRUE
ENSMUSG00000110068,Gm45294,2.18805741843412,2.22705636110426,0.0535119716478191,0.0747075809314836,0.810110805164318,2.69738177580108,0.00919853930727816,0.0159737543069483,0.360096992532417,0.880064318069341,0.487012334775094,1.66768098441664,0.424552711728447,1.04125748946397,0.42388734634532,1.19633426398332,1.75334610195844,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.810110805164318,9296,TRUE
ENSMUSG00000092607,Scnm1,7.50032576252563,1.55053972452504,0.178743631732878,0.222129210705455,-0.160041847229948,-2.69551524737696,0.00924420929913342,0.0160513359918157,-0.164372171556162,-0.124988443835808,-0.0900455308700412,-0.136454997055542,-0.157696990441517,-0.286692949620616,-0.13737156428924,-0.182712130170655,0.894999109948215,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.160041847229948,9297,TRUE
ENSMUSG00000030835,Nomo1,10.9535066449478,4.89547524251514,0.000432121347749222,0.000841565317494956,0.0562750764135815,2.69520780189363,0.00925175173390523,0.0160627046935289,0.0419563258235289,0.192379957164412,-0.0216657357263319,-0.030174010717845,0.095587268299175,0.059566653638548,0.0386259527987907,0.0739242000283718,1.03977766906285,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0562750764135815,9298,TRUE
ENSMUSG00000045268,Zfp691,6.4136447781441,1.67477005985475,0.144097131734992,0.182946126433187,-0.221629471705002,-2.69488790839548,0.00925960553516687,0.0160746114801805,-0.307759642433281,-0.360373599342591,-0.112046400587787,-0.266746510422766,-0.0675005802318269,-0.215350097211762,-0.162435541084298,-0.280823402325706,0.857596265352481,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.221629471705002,9299,TRUE
ENSMUSG00000029708,Gcc1,8.74797904279715,2.26896981846701,0.0495694730966158,0.069764603679047,0.0999738981569187,2.69395806872468,0.0092824689993951,0.0161125695760468,0.0201491989629954,0.03195664726214,0.201719406059416,0.0733890750550827,0.0930767804288131,0.179552281173065,0.104981795150408,0.0949660011634291,1.07175407173721,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.0999738981569187,9300,TRUE
ENSMUSG00000060450,Rnf14,10.6298452664239,3.47613063322515,0.00540579676433795,0.00898998425535258,0.0582728648981072,2.69377501697659,0.00928697607519337,0.0161186597980697,0.0389485687936144,0.0750381059877512,0.0377746815223201,0.166191525104788,-0.0102074188254573,0.0418917268056269,0.0221719438301591,0.0943737859660552,1.04121851048174,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.0582728648981072,9301,TRUE
ENSMUSG00000025964,Adam23,3.72596713875302,11.9127150512038,0.0000000138009877911823,0.0000000431010535718815,0.574507573803042,2.69385545355811,0.00928879092048389,0.0161200765243358,-0.0421451710129057,1.81669671562498,-0.489190933282628,1.16876722211327,-0.651068320232387,1.64398592960792,-0.394134808175974,1.54314995578206,1.48916908747074,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.574507573803042,9302,TRUE
ENSMUSG00000108633,Gm44694,4.44178681687501,1.38604341629192,0.236175844861442,0.283822427127094,-0.451422134841585,-2.69267909869593,0.00931400158258554,0.0161620904598171,-0.581675375517702,-0.634419633945337,-0.177829314612208,-0.387906379180441,-0.440326288144225,-0.486375817649598,-0.399943659424712,-0.502900610258458,0.731321593192621,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.451422134841585,9303,TRUE
ENSMUSG00000026784,Pdss1,7.47833714411705,6.71253772793578,0.0000211260216902488,0.000048074058097785,-0.168942393704919,-2.69185959020807,0.00933425783748385,0.0161954991692285,-0.377655246827687,0.0924611785806686,-0.523163473887319,-0.495175439839469,0.090233689557575,0.199644930186716,-0.27019501038581,-0.0676897770240279,0.889494510025285,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.168942393704919,9304,TRUE
ENSMUSG00000034762,Glis1,2.44629905293889,3.8522890504628,0.00273320859336758,0.00476070202014813,0.688325393187487,2.69136530201145,0.00934649493838656,0.0162149884782777,0.600120177940669,1.83569967665842,0.385981525093102,1.52276911716436,-0.179718753617153,-0.0348993841144789,0.268794316472206,1.10785646990277,1.61141198762749,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.688325393187487,9305,TRUE
ENSMUSG00000038903,Ccdc68,1.46121781076244,6.2764173958869,0.0000425904670761596,0.0000935553014029724,-0.916739931821258,-2.68998245709992,0.00938080814828916,0.0162727687446628,-1.90650340404167,-3.19220922614384,0.50211448167167,-1.94570691923047,0.341958014196694,0.699907462620074,-0.35414363605777,-1.47933622758475,0.52970464622197,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.916739931821258,9306,TRUE
ENSMUSG00000078517,Emc1,10.0670291433399,4.25798082551931,0.00132217008084119,0.00241691672687344,-0.0640906066419231,-2.68977211937503,0.0093860374584888,0.016280090543933,-0.0121958331609093,0.0629739909098106,-0.124150088520281,-0.00945097803432127,-0.128174525035973,-0.173546206009867,-0.0881734822390546,-0.0400077310447925,0.956548081409912,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.0640906066419231,9307,TRUE
ENSMUSG00000026141,Col19a1,1.87248539780614,3.05251722553409,0.0117412751010287,0.0184856714640011,-0.892813215638957,-2.68970979564151,0.00938758743227098,0.0162810296432263,-1.09468180534362,-2.43411425045896,-1.00410022175021,-1.27288543153704,-0.0302329180771332,0.479135333333225,-0.709671648390321,-1.07595478288759,0.538562910813127,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.892813215638957,9308,TRUE
ENSMUSG00000023110,Prmt5,10.3294387550486,18.7732149859911,0.00000000000725474172195577,0.0000000000305699022755239,-0.0630784703817966,-2.68954316010917,0.0093917327625304,0.0162864692217777,-0.0739711346835215,0.248329080840158,-0.312746062384989,-0.314477511355481,0.0227456589178541,0.0516491463752011,-0.121323846050219,-0.00483309471337397,0.957219392157889,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.0630784703817966,9309,TRUE
ENSMUSG00000041329,Atp1b2,3.77957907600081,1.72217823555483,0.132598148199308,0.169816097293251,-0.512459467703529,-2.6893977763206,0.00939535079025782,0.0162909933197779,-0.284470083416177,-0.378706263375537,-0.639734856251375,-1.05285559917502,-0.250757470949071,-0.468232533053999,-0.391654136872208,-0.633264798534851,0.701026327781464,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.512459467703529,9310,TRUE
ENSMUSG00000006058,Snf8,9.44787670550512,2.71578895003672,0.0218193325427652,0.0328510991641353,0.0842227572197245,2.68876828247177,0.00941103113634902,0.016316429560099,0.149691742462501,0.228954309686323,0.00892122527033123,0.0246297064509413,0.0864622669271817,0.00667729252107208,0.0816917448866714,0.0867537695527787,1.06011645649353,FALSE,6,0,higher,TRUE,TRUE,FALSE,0.0842227572197245,9311,TRUE
ENSMUSG00000034422,Parp14,6.29296306694706,14.6110211803354,0.000000000555287165124754,0.00000000196665219539467,-0.233222314330821,-2.68865678861157,0.0094138108840697,0.0163194962523128,0.445249418922496,-0.841742015477856,-0.0127494298669344,-0.690058135087965,0.112840671404054,-0.412874395878716,0.181780220153205,-0.648224848814846,0.850732624441615,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.233222314330821,9312,TRUE
ENSMUSG00000107019,Gm43682,7.17957785784708,4.71512078158163,0.000591168455981725,0.00113165331257121,0.182029779374634,2.68836227936844,0.00942115715956158,0.0163304778295718,0.113755522644451,0.596203730849516,0.039149461099508,0.299452101747908,-0.0316631140486221,0.0752809739550466,0.0404139565651122,0.323645602184157,1.13447890202869,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.182029779374634,9313,TRUE
ENSMUSG00000040540,Gm9770,8.00074900109651,3.52612799160998,0.00560553669685418,0.00929916544006958,0.158450119546851,2.70289311871523,0.00943182896215014,0.0163472208434603,0.27616444058083,0.0255144137926653,0.261589590774674,0.44087184206497,-0.0220264804365158,-0.0314130894955156,0.171909183639663,0.14499105545404,1.11608748629418,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.158450119546851,9314,TRUE
ENSMUSG00000003662,Ciao1,8.89604740000343,4.26169885513299,0.00131346496119757,0.00240154772551957,-0.0943078756843181,-2.68784966033706,0.00943395651512847,0.0163491529816123,-0.0924109361322198,0.0228101336968134,-0.0137434546817925,-0.0988661784697644,-0.0794650040694407,-0.304171814449502,-0.0618731316278177,-0.126742619740818,0.936721526205214,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.0943078756843181,9315,TRUE
ENSMUSG00000039285,Azi2,10.2937154627332,6.231894254017,0.0000498533487714638,0.00010865162808394,-0.0761671610373373,-2.69097704252068,0.00944088140640909,0.0163588018867949,0.0181318944575111,-0.179373216865471,0.0393883762211296,-0.184390160244611,-0.0321109983644021,-0.118648861428181,0.0084697574380795,-0.160804079512754,0.94857440011143,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0761671610373373,9316,TRUE
ENSMUSG00000064061,Dzip3,10.2319392701129,17.5955173375958,0.0000000000232056921637134,0.0000000000928860621370756,0.0664759459014133,2.68754580082925,0.00944155096198155,0.0163588018867949,0.0834562634727032,0.390041832798753,0.0352184359874013,0.0909931981976531,-0.230587407434156,0.0297333523861205,-0.0373042359913504,0.170256127794175,1.0471556822432,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.0664759459014133,9316,TRUE
ENSMUSG00000002458,Rgs19,8.19896176365971,2.33500717063889,0.0439290015830819,0.0624798125599728,0.117278847120308,2.68603008579908,0.00947951733245506,0.0164228212382295,0.0462316750739529,0.202124875834134,-0.00823640862231923,0.135748403151194,0.163057582913186,0.164746954371701,0.06701761645494,0.167540077785676,1.08468703916714,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.117278847120308,9318,TRUE
ENSMUSG00000040795,Iqcc,7.53593774205287,2.69776589049151,0.0225555541327754,0.0338900139952898,-0.15194340226794,-2.68586353426188,0.00948369770937805,0.016428300474567,-0.152754751672727,-0.270757964983219,0.0519617133728465,-0.251726047321595,-0.136317468985101,-0.152065894017841,-0.0790368357616608,-0.224849968774219,0.900037238064359,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.15194340226794,9319,TRUE
ENSMUSG00000020311,Erlec1,9.94818076714598,3.20947586187452,0.00888414668862515,0.0142547241819378,0.0816594762060654,2.6867587828143,0.00949332947934315,0.0164432207923859,0.0201565967408328,0.183426302754134,0.032017486765433,0.124223880577567,0.0192459812410064,0.110886609157415,0.0238066882490908,0.139512264163039,1.05823458699661,FALSE,6,0,higher,TRUE,TRUE,FALSE,0.0816594762060654,9320,TRUE
ENSMUSG00000021668,Polk,9.67428002126615,6.77270932331429,0.0000192000560752494,0.0000438769118378752,-0.0825672690499473,-2.68528385463489,0.00949826059984541,0.0164499968740805,-0.267570393973202,-0.23965378772342,-0.0778234738196986,-0.149594512799554,0.0395101820361283,0.199728371980063,-0.101961228585591,-0.0631733095143036,0.94437563859285,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0825672690499473,9321,TRUE
ENSMUSG00000046010,Zfp830,8.51501393682509,1.87570971263724,0.100993422289748,0.132883595791588,-0.098432801354299,-2.68505801182281,0.00950393983260908,0.0164580670154268,-0.129915090852451,-0.127753769972591,-0.108152829663281,-0.191989079763466,-0.0317892535381663,-0.000996784335836054,-0.0899523913512995,-0.106913211357298,0.93404709535394,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.098432801354299,9322,TRUE
ENSMUSG00000042541,Sem1,9.97211142148282,1.68002171090393,0.159794255690996,0.200884562699147,0.11782564449911,2.76797918493821,0.00950846543814357,0.0164641378920896,0.175534823660605,0.206178830471334,0.0900349812302963,0.14098540595524,0.0543101958260621,0.0399096298511221,0.106626666905655,0.129024622092565,1.08509822547035,FALSE,6,0,higher,TRUE,FALSE,FALSE,0.11782564449911,9323,TRUE
ENSMUSG00000029687,Ezh2,10.1705207187712,6.14587862775817,0.000162177823280602,0.000333210716713601,-0.0992808060747232,-2.7361624646103,0.00956464090673634,0.0165596308620168,-0.199521455130258,-0.0545848221247027,-0.246416906500981,-0.305646980266303,0.0160811641529097,0.194404163420996,-0.143285732492776,-0.0552758796566698,0.933498231192757,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0992808060747232,9324,TRUE
ENSMUSG00000096935,1700113A16Rik,2.8148064555485,2.27211548017567,0.049285346927042,0.0694070797734658,0.670720372467879,2.68242281644278,0.00957043682151569,0.0165678886444748,0.826189168065421,-0.0472262302408391,0.912942150402955,1.41930375160417,0.612097881963021,0.301015513012543,0.783743066810466,0.557697678125292,1.59186762703891,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.670720372467879,9325,TRUE
ENSMUSG00000026698,Pigc,8.56162570848277,2.4334595631549,0.0366738644834192,0.0529303705280139,0.112919257229383,2.68195243086708,0.00958235131519338,0.0165867357153299,0.057163615541791,0.0858169558230255,0.12923832271183,0.217675721087669,-0.00135220628598454,0.188973134497967,0.061683243989212,0.164155270469554,1.08141423868608,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.112919257229383,9326,TRUE
ENSMUSG00000020794,Ube2g1,10.1877357903338,1.76204662249542,0.12359756471997,0.15926209189611,-0.0671501280269491,-2.68180679872837,0.00958604281329294,0.0165913465353263,-0.0226483583553296,-0.00202859770745434,-0.0589818722895146,-0.0881361201145303,-0.117645821117025,-0.113459998577842,-0.0664253505872896,-0.0678749054666087,0.954521680663981,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.0671501280269491,9327,TRUE
ENSMUSG00000075273,Ttc30b,7.28077883695669,2.13907139488001,0.0629196001078041,0.0865908870025815,0.181780062198627,2.68206521920861,0.00959461118678099,0.0166026163992074,0.273889046818475,0.272388222151891,0.104364607252365,0.232745713974009,-0.0264149463258372,0.23370772932086,0.117279569248334,0.24628055514892,1.13428255121107,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.181780062198627,9328,TRUE
