ensembl_gene_id,symbol,mean_normalized_count,median_normalized_count,maximum_normalized_count,samples_with_normalized_count_ge_10,expression_filter_pass,log2_expression_variance,PCA_variance_rank,PCA_top1000_used
ENSMUSG00000050428,Fbxo46,156.293667684659,158.003343020895,206.410439803603,36,TRUE,0.0453032575877107,13383,FALSE
ENSMUSG00000030407,Qpctl,179.424822758532,183.580906707654,263.285435988909,36,TRUE,0.120942766813156,10190,FALSE
ENSMUSG00000040824,Snrpd2,543.828354378615,461.522245529624,1036.18775754726,36,TRUE,0.282762253421053,7055,FALSE
ENSMUSG00000030406,Gipr,26.0543411172602,22.0273335910718,71.2743720291415,26,TRUE,1.78448834062279,1386,FALSE
ENSMUSG00000040811,Eml2,158.248571595259,161.465281632609,249.835825649682,36,TRUE,0.200649738960648,8347,FALSE
ENSMUSG00000052214,Opa3,593.442992690937,606.220984139371,723.662482879401,36,TRUE,0.0365903610344257,13922,FALSE
ENSMUSG00000030403,Vasp,1199.85159386701,1077.83308835671,1901.30829679926,36,TRUE,0.129158346693958,9951,FALSE
ENSMUSG00000089636,1700058P15Rik,23.677891782821,22.2444897311757,72.5313512694909,31,TRUE,0.610086432396815,4199,FALSE
ENSMUSG00000030401,Rtn2,397.639663398463,368.083041786816,995.690088505503,36,TRUE,0.980178401901068,2766,FALSE
ENSMUSG00000003545,Fosb,28.3329285223362,25.2915653131031,69.662911426609,35,TRUE,0.517032218670702,4754,FALSE
ENSMUSG00000109366,Gm44698,4.40828169180709,3.61296352134081,12.5821064527815,5,TRUE,0.79049496675264,3353,FALSE
ENSMUSG00000003549,Ercc1,313.745174124629,273.468371827948,577.432831202947,36,TRUE,0.214640782275202,8079,FALSE
ENSMUSG00000047649,Cd3eap,350.859383947471,272.373853632733,752.512247110385,36,TRUE,0.454266111912864,5273,FALSE
ENSMUSG00000040734,Ppp1r13l,353.379039340037,338.082834257918,518.934174835008,36,TRUE,0.147496145472492,9501,FALSE
ENSMUSG00000030400,Ercc2,70.1735069117448,67.2709539978425,111.107351252761,36,TRUE,0.122354441937121,10147,FALSE
ENSMUSG00000097231,Gm26852,13.9206860377588,13.2373825813557,27.1226421868135,28,TRUE,0.19087943057994,8548,FALSE
ENSMUSG00000040714,Klc3,35.3076021397086,32.6740946250086,79.2008677585615,36,TRUE,0.438901122216289,5409,FALSE
ENSMUSG00000030399,Ckm,180.372724512269,26.6653263331504,792.1913842854,21,TRUE,12.4628063980039,39,TRUE
ENSMUSG00000030397,Mark4,407.542154994851,409.530947936494,550.430728335338,36,TRUE,0.0897859245766737,11221,FALSE
ENSMUSG00000057667,Bloc1s3,110.354788220081,115.11710883472,158.273448433007,36,TRUE,0.134307141244517,9818,FALSE
ENSMUSG00000002043,Trappc6a,41.0691277079131,41.9050890183346,64.4425144894649,36,TRUE,0.172360479617002,8935,FALSE
ENSMUSG00000051403,Ppp1r37,533.316873488741,522.686758085257,735.149238317985,36,TRUE,0.0796656419730944,11649,FALSE
ENSMUSG00000044709,Gemin7,239.127646299149,237.854293212223,295.498143897059,36,TRUE,0.0301108425684604,14401,FALSE
ENSMUSG00000061028,Clasrp,413.543421543183,409.077125364846,525.613724330696,36,TRUE,0.0272783330184677,14626,FALSE
ENSMUSG00000097246,Gm26890,33.6924171350546,32.5165932247736,69.8105322697864,36,TRUE,0.128500480895403,9972,FALSE
ENSMUSG00000002983,Relb,181.840412955571,188.296640333929,258.254034239154,36,TRUE,0.156326895181823,9287,FALSE
ENSMUSG00000002981,Clptm1,1361.97046657648,1336.81860732912,1576.25333914536,36,TRUE,0.0146051106006389,15617,FALSE
ENSMUSG00000002985,Apoe,26.7961921557577,21.424081349697,77.6703862373397,34,TRUE,0.728011332543628,3617,FALSE
ENSMUSG00000002984,Tomm40,437.461115921932,334.704976041081,997.115403852507,36,TRUE,0.496741592071955,4913,FALSE
ENSMUSG00000062300,Nectin2,283.169262414067,273.4323306815,430.857805303783,36,TRUE,0.109919941155545,10510,FALSE
ENSMUSG00000002980,Bcam,117.640007130573,83.7158721276822,381.496068365504,35,TRUE,2.34020001072421,907,TRUE
ENSMUSG00000053175,Bcl3,42.8136543315266,42.3972847243369,81.8370319332815,35,TRUE,0.753559427357729,3519,FALSE
ENSMUSG00000040511,Pvr,886.259190419958,830.668759227232,1882.97809841177,36,TRUE,0.419245641846871,5588,FALSE
ENSMUSG00000089886,Gm16184,29.5284181345843,26.6203570721761,66.8186523153669,36,TRUE,0.314002924292321,6664,FALSE
ENSMUSG00000045693,Nlrp4e,10.2660364878488,8.85469646063032,23.0754741321226,15,TRUE,0.645407377657595,4010,FALSE
ENSMUSG00000057101,Zfp180,531.330335555465,532.542536947309,611.683944473687,36,TRUE,0.0109311358426337,15865,FALSE
ENSMUSG00000052675,Zfp112,61.8879354228607,57.9175737268712,126.260575697235,35,TRUE,1.04209607693055,2614,FALSE
ENSMUSG00000047603,Zfp235,111.768160392297,122.358541316061,166.476907215614,36,TRUE,0.321510146011105,6583,FALSE
ENSMUSG00000087598,Zfp111,317.215994813064,326.554394428269,363.858403188677,36,TRUE,0.0272565508328866,14627,FALSE
ENSMUSG00000074283,Zfp109,74.2358086060615,76.7790601206669,98.3700790399586,36,TRUE,0.0806197245236399,11602,FALSE
ENSMUSG00000030486,Zfp108,46.5189338919248,50.9526190441808,87.4927758418484,35,TRUE,1.06670376528771,2552,FALSE
ENSMUSG00000055305,Zfp93,108.763922198708,117.334320455706,173.695635021593,36,TRUE,0.496819486077987,4912,FALSE
ENSMUSG00000050605,Zfp61,206.654365996967,208.432523029521,264.946863491397,36,TRUE,0.042078741368073,13565,FALSE
ENSMUSG00000074282,Zfp94,69.0273222592438,69.415294488426,112.231622841987,36,TRUE,0.182377226868146,8701,FALSE
ENSMUSG00000054342,Kcnn4,366.545019059061,299.587364470687,858.829325945955,36,TRUE,0.669555903056348,3867,FALSE
ENSMUSG00000002210,Smg9,180.460132921702,169.903326114675,250.741876477119,36,TRUE,0.0632483243868027,12385,FALSE
