category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),4/359,92/5932,0.0434782608695652,0.718420733922732,-0.690803974395052,0.81676664291845,0.99999922275763,0.940878864959414,16669/21802/231991/193740,4,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu03320,PPAR signaling pathway - Mus musculus (house mouse),2/359,51/5932,0.0392156862745098,0.64798732863619,-0.640743870236496,0.823713190409159,0.99999922275763,0.940878864959414,16956/216739,2,Downregulated advanced-passage signature
Metabolism,Carbohydrate metabolism,mmu00630,Glyoxylate and dicarboxylate metabolism - Mus musculus (house mouse),1/359,28/5932,0.0357142857142857,0.590131317150816,-0.55171811300005,0.826590532995046,0.99999922275763,0.940878864959414,104174,1,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04659,Th17 cell differentiation - Mus musculus (house mouse),3/359,73/5932,0.0410958904109589,0.679055214255733,-0.700239604409508,0.827493283489752,0.99999922275763,0.940878864959414,16364/16180/60504,3,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04916,Melanogenesis - Mus musculus (house mouse),3/359,73/5932,0.0410958904109589,0.679055214255733,-0.700239604409508,0.827493283489752,0.99999922275763,0.940878864959414,14365/22422/12322,3,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05212,Pancreatic cancer - Mus musculus (house mouse),3/359,73/5932,0.0410958904109589,0.679055214255733,-0.700239604409508,0.827493283489752,0.99999922275763,0.940878864959414,242705/21802/12571,3,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),7/359,155/5932,0.0451612903225806,0.746230568784257,-0.812494886456094,0.83758385962751,0.99999922275763,0.940878864959414,242705/66066/234779/74603/14710/12571/271375,7,Downregulated advanced-passage signature
Metabolism,Xenobiotics biodegradation and metabolism,mmu00983,Drug metabolism - other enzymes - Mus musculus (house mouse),2/359,53/5932,0.0377358490566038,0.623534976612183,-0.698678698325204,0.839853156729061,0.99999922275763,0.940878864959414,14858/14857,2,Downregulated advanced-passage signature
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis - Mus musculus (house mouse),2/359,53/5932,0.0377358490566038,0.623534976612183,-0.698678698325204,0.839853156729061,0.99999922275763,0.940878864959414,16415/12258,2,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04930,Type II diabetes mellitus - Mus musculus (house mouse),1/359,30/5932,0.0333333333333333,0.550789229340761,-0.626005069593854,0.847039799771571,0.99999922275763,0.940878864959414,16334,1,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04917,Prolactin signaling pathway - Mus musculus (house mouse),2/359,54/5932,0.037037037037037,0.611988032600846,-0.726932146148325,0.847411944513139,0.99999922275763,0.940878864959414,12444/16334,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),2/359,54/5932,0.037037037037037,0.611988032600846,-0.726932146148325,0.847411944513139,0.99999922275763,0.940878864959414,12395/67603,2,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),2/359,55/5932,0.0363636363636364,0.600860977462649,-0.754734762292274,0.854645606448011,0.99999922275763,0.940878864959414,234779/17060,2,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04136,Autophagy - other - Mus musculus (house mouse),1/359,31/5932,0.032258064516129,0.533021834845898,-0.661578341158633,0.85634388514636,0.99999922275763,0.940878864959414,213948,1,Downregulated advanced-passage signature
Organismal Systems,Aging,mmu04211,Longevity regulating pathway - Mus musculus (house mouse),3/359,79/5932,0.0379746835443038,0.627481400514791,-0.845938731884699,0.865592038417044,0.99999922275763,0.940878864959414,16334/241113/231991,3,Downregulated advanced-passage signature
Metabolism,Global and overview maps,mmu01250,Biosynthesis of nucleotide sugars - Mus musculus (house mouse),1/359,33/5932,0.0303030303030303,0.500717481218874,-0.729929300301557,0.873292838427756,0.99999922275763,0.940878864959414,12763,1,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04070,Phosphatidylinositol signaling system - Mus musculus (house mouse),3/359,81/5932,0.037037037037037,0.611988032600846,-0.892358255595186,0.876541667883111,0.99999922275763,0.940878864959414,18719/234779/234515,3,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),2/359,59/5932,0.0338983050847458,0.560124640007554,-0.861771853577969,0.880556564811558,0.99999922275763,0.940878864959414,58203/16173,2,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04144,Endocytosis - Mus musculus (house mouse),10/359,225/5932,0.0444444444444444,0.734385639121015,-1.03087388951538,0.883572239791108,0.99999922275763,0.940878864959414,216859/30948/106952/18719/66371/234353/58220/347722/12391/193740,10,Downregulated advanced-passage signature
Organismal Systems,Environmental adaptation,mmu04714,Thermogenesis - Mus musculus (house mouse),9/359,206/5932,0.0436893203883495,0.721908213213619,-1.03100973415095,0.885195728193648,0.99999922275763,0.940878864959414,12164/241113/216739/18160/18158/12163/19091/231991/26408,9,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04723,Retrograde endocannabinoid signaling - Mus musculus (house mouse),4/359,109/5932,0.036697247706422,0.606373463494416,-1.05266670700111,0.903915685229043,0.99999922275763,0.940878864959414,14799/12292/66066/14710,4,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00071,Fatty acid degradation - Mus musculus (house mouse),1/359,38/5932,0.0263157894736842,0.434833602111127,-0.887012479830422,0.907442786374657,0.99999922275763,0.940878864959414,216739,1,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00513,Various types of N-glycan biosynthesis - Mus musculus (house mouse),1/359,39/5932,0.0256410256410256,0.423684022569816,-0.916413350815423,0.913080390665716,0.99999922275763,0.940878864959414,269181,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection - Mus musculus (house mouse),4/359,114/5932,0.0350877192982456,0.57977813614817,-1.14976974562949,0.921388246039421,0.99999922275763,0.940878864959414,23880/18719/16401/16173,4,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action - Mus musculus (house mouse)",3/359,92/5932,0.0326086956521739,0.538815550442049,-1.13143291806295,0.923732304072326,0.99999922275763,0.940878864959414,12292/234779/231991,3,Downregulated advanced-passage signature
Human Diseases,Infectious disease: bacterial,mmu05100,Bacterial invasion of epithelial cells - Mus musculus (house mouse),2/359,70/5932,0.0285714285714286,0.472105053720653,-1.12756161270448,0.931420212200931,0.99999922275763,0.940878864959414,12550/12391,2,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05203,Viral carcinogenesis - Mus musculus (house mouse),6/359,161/5932,0.0372670807453416,0.615789200505199,-1.25436415089299,0.931436201377485,0.99999922275763,0.940878864959414,12444/79221/58801/12445/12571/231991,6,Downregulated advanced-passage signature
Genetic Information Processing,Replication and repair,mmu03410,Base excision repair - Mus musculus (house mouse),1/359,43/5932,0.0232558139534884,0.38427155535402,-1.02841720227739,0.932407279910152,0.99999922275763,0.940878864959414,72774,1,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04929,GnRH secretion - Mus musculus (house mouse),1/359,43/5932,0.0232558139534884,0.38427155535402,-1.02841720227739,0.932407279910152,0.99999922275763,0.940878864959414,12292,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),7/359,183/5932,0.0382513661202186,0.632053213997595,-1.28316075692318,0.933547763402269,0.99999922275763,0.940878864959414,242705/108802/66066/14710/19219/12571/231991,7,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway - Mus musculus (house mouse),2/359,72/5932,0.0277777777777778,0.458991024450635,-1.17216452968499,0.938128538239687,0.99999922275763,0.940878864959414,12322/12292,2,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05020,Prion disease - Mus musculus (house mouse),9/359,227/5932,0.039647577092511,0.655123752960377,-1.34466794756169,0.93902976723354,0.99999922275763,0.940878864959414,17969/14360/12292/20190/231991/14811/22152/12391/193740,9,Downregulated advanced-passage signature
Metabolism,Nucleotide metabolism,mmu00240,Pyrimidine metabolism - Mus musculus (house mouse),1/359,46/5932,0.0217391304347826,0.359210366961366,-1.10726335893237,0.944032451024408,0.99999922275763,0.940878864959414,215446,1,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00600,Sphingolipid metabolism - Mus musculus (house mouse),1/359,46/5932,0.0217391304347826,0.359210366961366,-1.10726335893237,0.944032451024408,0.99999922275763,0.940878864959414,22234,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),7/359,188/5932,0.0372340425531915,0.615243288093404,-1.36058155302454,0.944068647192261,0.99999922275763,0.940878864959414,16415/12444/21939/242705/108802/12445/231991,7,Downregulated advanced-passage signature
Genetic Information Processing,Translation,mmu03008,Ribosome biogenesis in eukaryotes - Mus musculus (house mouse),2/359,74/5932,0.027027027027027,0.446585861627644,-1.21578866781941,0.944212264043003,0.99999922275763,0.940878864959414,170722/102614,2,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04146,Peroxisome - Mus musculus (house mouse),2/359,74/5932,0.027027027027027,0.446585861627644,-1.21578866781941,0.944212264043003,0.99999922275763,0.940878864959414,216739/67993,2,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),2/359,75/5932,0.0266666666666667,0.440631383472609,-1.23725090744823,0.947036843369317,0.99999922275763,0.940878864959414,21939/12519,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05220,Chronic myeloid leukemia - Mus musculus (house mouse),2/359,75/5932,0.0266666666666667,0.440631383472609,-1.23725090744823,0.947036843369317,0.99999922275763,0.940878864959414,242705/12571,2,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence - Mus musculus (house mouse),5/359,147/5932,0.0340136054421769,0.56202982585792,-1.3646402809456,0.948793701093519,0.99999922275763,0.940878864959414,12444/242705/12445/12571/66922,5,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04110,Cell cycle - Mus musculus (house mouse),5/359,149/5932,0.0335570469798658,0.55448580134976,-1.39779908709864,0.952682907429128,0.99999922275763,0.940878864959414,12444/242705/12531/12445/12571,5,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04926,Relaxin signaling pathway - Mus musculus (house mouse),3/359,103/5932,0.029126213592233,0.481272142142413,-1.34780735354215,0.953871651324718,0.99999922275763,0.940878864959414,66066/14710/231991,3,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00510,N-Glycan biosynthesis - Mus musculus (house mouse),1/359,50/5932,0.02,0.330473537604457,-1.20658217079327,0.956490474403603,0.99999922275763,0.940878864959414,269181,1,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00564,Glycerophospholipid metabolism - Mus musculus (house mouse),2/359,79/5932,0.0253164556962025,0.418320933676528,-1.32091351253212,0.957031724565896,0.99999922275763,0.940878864959414,85031/67216,2,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04914,Progesterone-mediated oocyte maturation - Mus musculus (house mouse),2/359,79/5932,0.0253164556962025,0.418320933676528,-1.32091351253212,0.957031724565896,0.99999922275763,0.940878864959414,16334/12531,2,Downregulated advanced-passage signature
Genetic Information Processing,Information processing in viruses,mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),1/359,51/5932,0.0196078431372549,0.323993664318095,-1.23048671558062,0.959146020083492,0.99999922275763,0.940878864959414,17858,1,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway - Mus musculus (house mouse),2/359,80/5932,0.025,0.413091922005571,-1.34131130994511,0.959233324074691,0.99999922275763,0.940878864959414,234779/66922,2,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),4/359,130/5932,0.0307692307692308,0.50842082708378,-1.43827838328365,0.959784568345605,0.99999922275763,0.940878864959414,17940/16173/24014/54396,4,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle - Mus musculus (house mouse),1/359,52/5932,0.0192307692307692,0.317763016927362,-1.25405022875558,0.961639912072954,0.99999922275763,0.940878864959414,235415,1,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05231,Choline metabolism in cancer - Mus musculus (house mouse),2/359,82/5932,0.024390243902439,0.403016509273728,-1.38152255292268,0.963317082077683,0.99999922275763,0.940878864959414,18719/71785,2,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),3/359,108/5932,0.0277777777777778,0.458991024450635,-1.44003261896958,0.963518450609573,0.99999922275763,0.940878864959414,12322/234779/26408,3,Downregulated advanced-passage signature
Human Diseases,Drug resistance: antineoplastic,mmu01522,Endocrine resistance - Mus musculus (house mouse),2/359,83/5932,0.0240963855421687,0.398160888680069,-1.40134577284584,0.965208993285355,0.99999922275763,0.940878864959414,242705/18131,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer - Mus musculus (house mouse),2/359,83/5932,0.0240963855421687,0.398160888680069,-1.40134577284584,0.965208993285355,0.99999922275763,0.940878864959414,58801/21802,2,Downregulated advanced-passage signature
Metabolism,Amino acid metabolism,mmu00310,Lysine degradation - Mus musculus (house mouse),1/359,54/5932,0.0185185185185185,0.305994016300423,-1.30020541003451,0.966181399410284,0.99999922275763,0.940878864959414,12180,1,Downregulated advanced-passage signature
Metabolism,Global and overview maps,mmu01212,Fatty acid metabolism - Mus musculus (house mouse),1/359,55/5932,0.0181818181818182,0.300430488731324,-1.32282086937485,0.968246877057733,0.99999922275763,0.940878864959414,216739,1,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action - Mus musculus (house mouse)",2/359,85/5932,0.0235294117647059,0.388792397181714,-1.44045046630969,0.968715767358648,0.99999922275763,0.940878864959414,17260/231991,2,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04150,mTOR signaling pathway - Mus musculus (house mouse),4/359,136/5932,0.0294117647058824,0.485990496477142,-1.53901580301933,0.969029329576914,0.99999922275763,0.940878864959414,16334/14365/22422/52187,4,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05213,Endometrial cancer - Mus musculus (house mouse),1/359,56/5932,0.0178571428571429,0.295065658575408,-1.34514299025645,0.970186535239846,0.99999922275763,0.940878864959414,12550,1,Downregulated advanced-passage signature
Genetic Information Processing,"Folding, sorting and degradation",mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),5/359,161/5932,0.031055900621118,0.513157667087666,-1.58943363993235,0.970891281975625,0.99999922275763,0.940878864959414,108802/22393/235416/26408/193740,5,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),2/359,87/5932,0.0229885057471264,0.379854640924663,-1.4788615968105,0.971881454310011,0.99999922275763,0.940878864959414,14360/72930,2,Downregulated advanced-passage signature
Genetic Information Processing,Translation,mmu03015,mRNA surveillance pathway - Mus musculus (house mouse),2/359,88/5932,0.0227272727272727,0.375538110914155,-1.49781727690369,0.973346335474096,0.99999922275763,0.940878864959414,72930/170722,2,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),1/359,58/5932,0.0172413793103448,0.284890980693497,-1.38894786992452,0.973718506956214,0.99999922275763,0.940878864959414,18131,1,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),4/359,142/5932,0.028169014084507,0.465455686766841,-1.63627113337815,0.976263606874548,0.99999922275763,0.940878864959414,16334/241113/16847/26408,4,Downregulated advanced-passage signature
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis - Mus musculus (house mouse),3/359,117/5932,0.0256410256410256,0.423684022569816,-1.59788454417704,0.976286906017318,0.99999922275763,0.940878864959414,16415/12322/16173,3,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),1/359,61/5932,0.0163934426229508,0.270879948856112,-1.45269547515845,0.978249446418851,0.99999922275763,0.940878864959414,50905,1,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04910,Insulin signaling pathway - Mus musculus (house mouse),3/359,120/5932,0.025,0.413091922005571,-1.64840746275889,0.979504663901324,0.99999922275763,0.940878864959414,16334/241113/19309,3,Downregulated advanced-passage signature
Genetic Information Processing,Chromosome,mmu03082,ATP-dependent chromatin remodeling - Mus musculus (house mouse),2/359,96/5932,0.0208333333333333,0.344243268337976,-1.64394542990656,0.982689911230368,0.99999922275763,0.940878864959414,404634/330409,2,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04137,Mitophagy - animal - Mus musculus (house mouse),2/359,96/5932,0.0208333333333333,0.344243268337976,-1.64394542990656,0.982689911230368,0.99999922275763,0.940878864959414,213948/66922,2,Downregulated advanced-passage signature
Human Diseases,Infectious disease: bacterial,mmu05132,Salmonella infection - Mus musculus (house mouse),7/359,220/5932,0.0318181818181818,0.525753355279818,-1.81923236098353,0.982827572434475,0.99999922275763,0.940878864959414,76884/17940/105855/13426/17907/16173/22152,7,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05211,Renal cell carcinoma - Mus musculus (house mouse),1/359,65/5932,0.0153846153846154,0.25421041354189,-1.53437535384707,0.983102209956753,0.99999922275763,0.940878864959414,21802,1,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04145,Phagocytosis - Mus musculus (house mouse),5/359,177/5932,0.0282485875706215,0.466770533339628,-1.82786776846067,0.985203468215532,0.99999922275763,0.940878864959414,16415/17969/108802/13426/22152,5,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04668,TNF signaling pathway - Mus musculus (house mouse),2/359,99/5932,0.0202020202020202,0.333811654145916,-1.69642750329632,0.985299624373783,0.99999922275763,0.940878864959414,231991/26408,2,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04140,Autophagy - animal - Mus musculus (house mouse),4/359,154/5932,0.025974025974026,0.429186412473321,-1.82151419008615,0.986241178419812,0.99999922275763,0.940878864959414,16334/52187/213948/66922,4,Downregulated advanced-passage signature
Genetic Information Processing,Translation,mmu03013,Nucleocytoplasmic transport - Mus musculus (house mouse),2/359,102/5932,0.0196078431372549,0.323993664318095,-1.74776581068302,0.98752570860116,0.99999922275763,0.940878864959414,54563/170722,2,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04114,Oocyte meiosis - Mus musculus (house mouse),2/359,102/5932,0.0196078431372549,0.323993664318095,-1.74776581068302,0.98752570860116,0.99999922275763,0.940878864959414,16334/12322,2,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),1/359,70/5932,0.0142857142857143,0.236052526860326,-1.63175997593099,0.987678293659134,0.99999922275763,0.940878864959414,60533,1,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04936,Alcoholic liver disease - Mus musculus (house mouse),2/359,104/5932,0.0192307692307692,0.317763016927362,-1.78138922486184,0.988823860866366,0.99999922275763,0.940878864959414,241113/26408,2,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05012,Parkinson disease - Mus musculus (house mouse),7/359,237/5932,0.029535864978903,0.488041089289282,-2.04140455709832,0.991260708123352,0.99999922275763,0.940878864959414,17762/11540/19252/12322/22223/22152/26408,7,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05168,Herpes simplex virus 1 infection - Mus musculus (house mouse),3/359,138/5932,0.0217391304347826,0.359210366961366,-1.93300260578859,0.991631189377553,0.99999922275763,0.940878864959414,108802/170722/24014,3,Downregulated advanced-passage signature
Metabolism,Global and overview maps,mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),2/359,111/5932,0.018018018018018,0.297723907751763,-1.89555870255299,0.992411212894331,0.99999922275763,0.940878864959414,56720/11639,2,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease - Mus musculus (house mouse),11/359,331/5932,0.0332326283987915,0.549125213542149,-2.14241610797742,0.992421736026859,0.99999922275763,0.940878864959414,16334/14365/16956/17762/22422/12292/11937/56175/14811/22152/26408,11,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),14/359,401/5932,0.0349127182044888,0.576886474621246,-2.22686520894883,0.993668167238361,0.99999922275763,0.940878864959414,14365/17762/14799/18040/18039/22422/12322/12292/22223/20190/11937/14811/22152/26408,14,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04210,Apoptosis - Mus musculus (house mouse),2/359,115/5932,0.0173913043478261,0.287368293569093,-1.95853435570145,0.993927184756735,0.99999922275763,0.940878864959414,58801/26408,2,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),4/359,172/5932,0.0232558139534884,0.38427155535402,-2.07973913229336,0.994103915445748,0.99999922275763,0.940878864959414,108802/66066/234779/14710,4,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),5/359,200/5932,0.025,0.413091922005571,-2.14288398328314,0.994677550445038,0.99999922275763,0.940878864959414,57344/17969/14858/26408/14857,5,Downregulated advanced-passage signature
Human Diseases,Cardiovascular disease,mmu05415,Diabetic cardiomyopathy - Mus musculus (house mouse),4/359,176/5932,0.0227272727272727,0.375538110914155,-2.13436428237982,0.995136871112067,0.99999922275763,0.940878864959414,16334/17969/12322/11937,4,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),1/359,85/5932,0.0117647058823529,0.194396198590857,-1.89858955623243,0.99523055346716,0.99999922275763,0.940878864959414,234779,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05171,Coronavirus disease - Mus musculus (house mouse),4/359,182/5932,0.021978021978022,0.363157733631271,-2.21462559904481,0.996366925309472,0.99999922275763,0.940878864959414,17858/14061/234779/108168084,4,Downregulated advanced-passage signature
Metabolism,Global and overview maps,mmu01200,Carbon metabolism - Mus musculus (house mouse),1/359,96/5932,0.0104166666666667,0.172121634168988,-2.07544473478292,0.997625940957387,0.99999922275763,0.940878864959414,104174,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B - Mus musculus (house mouse),2/359,135/5932,0.0148148148148148,0.244795213040338,-2.25266511187209,0.998038296455571,0.99999922275763,0.940878864959414,242705/231991,2,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),8/359,320/5932,0.025,0.413091922005571,-2.73938396816788,0.999281854257431,0.99999922275763,0.940878864959414,14799/18040/18039/54563/170722/14811/22152/26408,8,Downregulated advanced-passage signature
Genetic Information Processing,"Folding, sorting and degradation",mmu04120,Ubiquitin mediated proteolysis - Mus musculus (house mouse),1/359,136/5932,0.00735294117647059,0.121497624119286,-2.63035805798155,0.999814319051969,0.99999922275763,0.940878864959414,105193,1,Downregulated advanced-passage signature
Genetic Information Processing,Transcription,mmu03040,Spliceosome - Mus musculus (house mouse),1/359,149/5932,0.00671140939597315,0.110897160269952,-2.78955674471589,0.999919205222056,0.99999922275763,0.940878864959414,193740,1,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05016,Huntington disease - Mus musculus (house mouse),4/359,265/5932,0.0150943396226415,0.249413990644873,-3.17258641672666,0.999950616700276,0.99999922275763,0.940878864959414,14799/231991/22152/26408,4,Downregulated advanced-passage signature
Genetic Information Processing,Translation,mmu03010,Ribosome - Mus musculus (house mouse),1/359,180/5932,0.00555555555555556,0.0917982048901269,-3.14033395186169,0.999988978906334,0.99999922275763,0.940878864959414,108168084,1,Downregulated advanced-passage signature
Cellular Processes,Transport and catabolism,mmu04142,Lysosome biogenesis - Mus musculus (house mouse),1/359,221/5932,0.00452488687782806,0.0747677686887912,-3.55760293675587,0.99999922275763,0.99999922275763,0.940878864959414,52187,1,Downregulated advanced-passage signature
