ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr
ENSMUSG00000021763,BC067074,lower,-2.44802335788017,0.000000000000000000372501339048527
ENSMUSG00000022686,B3gnt5,lower,-2.0005659992173,0.00000000000000000038303607033836
ENSMUSG00000042895,Abra,lower,-2.81314173035991,0.000000000000000000440382723496709
ENSMUSG00000023927,Satb1,higher,2.00703920816757,0.000000000000000000447404003714881
ENSMUSG00000030513,Pcsk6,higher,1.35222589571899,0.00000000000000000046255361512812
ENSMUSG00000061723,Tnnt3,lower,-2.38389903169149,0.000000000000000000497392295368287
ENSMUSG00000049511,Htr1b,lower,-1.5562845931434,0.000000000000000000534213411304872
ENSMUSG00000057614,Gnai1,higher,1.5599931835804,0.000000000000000000568363449319075
ENSMUSG00000038916,Soga3,lower,-1.08227021115184,0.000000000000000000573107846558184
ENSMUSG00000003134,Tbc1d8,lower,-1.34921947848959,0.000000000000000000577548512513577
ENSMUSG00000018845,Unc45b,lower,-2.53722720754346,0.000000000000000000648452914341937
ENSMUSG00000021835,Bmp4,higher,2.92842986780792,0.000000000000000000671499023392256
ENSMUSG00000024481,Lvrn,lower,-1.04915714471942,0.000000000000000000747014324768917
ENSMUSG00000033453,Adamts15,lower,-3.06027495371161,0.000000000000000000831756391398858
ENSMUSG00000075307,Klhl41,lower,-2.29526613458071,0.0000000000000000008982011943003
ENSMUSG00000052026,Slc6a7,higher,2.10641101239611,0.00000000000000000098551441671566
ENSMUSG00000021256,Vash1,lower,-1.00810594152611,0.00000000000000000110954347436753
ENSMUSG00000116237,ENSMUSG00000116237,lower,-1.39895447169483,0.00000000000000000113657644322658
ENSMUSG00000055805,Fmnl1,lower,-1.09717722141734,0.00000000000000000114147426482737
ENSMUSG00000032735,Ablim3,lower,-2.33049674525603,0.00000000000000000117860523774929
ENSMUSG00000040183,Ankrd6,lower,-1.36810927212186,0.00000000000000000122274380370396
ENSMUSG00000031712,Il15,higher,1.25264515940981,0.00000000000000000146288482988779
ENSMUSG00000108322,5430431A17Rik,lower,-2.51010813230521,0.00000000000000000150294482494837
ENSMUSG00000075224,Lrrc55,higher,1.88630174712233,0.00000000000000000165016411141759
ENSMUSG00000040367,Lrrd1,higher,1.69295140833061,0.00000000000000000167608425330897
ENSMUSG00000094786,Gm14403,lower,-1.29483109018544,0.00000000000000000168249696130292
ENSMUSG00000044951,Mylk4,lower,-1.08316388895879,0.00000000000000000169945333809953
ENSMUSG00000022548,Apod,lower,-2.50548195695814,0.00000000000000000171282936505269
ENSMUSG00000017493,Igfbp4,lower,-3.68131109212997,0.00000000000000000173710911255266
ENSMUSG00000031698,Mylk3,higher,2.76859353336352,0.00000000000000000202550481970109
ENSMUSG00000087591,Gm14635,lower,-2.35142042659717,0.00000000000000000203862307845367
ENSMUSG00000033032,Afap1l1,lower,-2.18663370380158,0.00000000000000000215856924303808
ENSMUSG00000090622,A930033H14Rik,lower,-1.05677248534955,0.00000000000000000242068141276411
ENSMUSG00000022340,Sybu,higher,2.17268248755595,0.00000000000000000266352053905524
ENSMUSG00000064262,Gimap8,higher,2.93568746612601,0.00000000000000000292882527894739
ENSMUSG00000050359,Sprr1a,lower,-2.54135945586029,0.00000000000000000363829278394086
ENSMUSG00000107134,Gm42528,higher,4.7036093259889,0.00000000000000000402716978353966
ENSMUSG00000074151,Nlrc5,lower,-1.58975281465319,0.00000000000000000437867715196186
ENSMUSG00000033066,Gas7,lower,-1.70067557884925,0.0000000000000000050880667785356
ENSMUSG00000032766,Gng11,lower,-1.80762944360389,0.00000000000000000527550350201678
ENSMUSG00000089940,Gm4117,higher,1.10448378067957,0.00000000000000000530763432413624
ENSMUSG00000041731,Pgm5,lower,-2.46713241024853,0.00000000000000000596712839510443
ENSMUSG00000024427,Spry4,lower,-1.30730051146202,0.00000000000000000688025125703556
ENSMUSG00000068735,Trp53i11,lower,-2.04091123974629,0.00000000000000000711868145699089
ENSMUSG00000103912,Gm33819,higher,3.35186090744969,0.00000000000000000747180385460443
ENSMUSG00000086746,Gm15222,higher,2.15761784336734,0.00000000000000000747180385460443
ENSMUSG00000110397,Gm45540,higher,3.11087708100994,0.00000000000000000776752812240992
ENSMUSG00000022157,Mcpt8,lower,-2.21828735055845,0.00000000000000000783792671794465
ENSMUSG00000035104,Eva1a,higher,1.35131960039634,0.00000000000000000796013353397047
ENSMUSG00000089901,Gm8113,lower,-1.52539130404462,0.00000000000000000806612209479418
ENSMUSG00000034275,Igsf9b,lower,-1.07139606617017,0.00000000000000000948392563212003
ENSMUSG00000031312,Itgb1bp2,lower,-1.77824525277244,0.0000000000000000102163910266998
ENSMUSG00000044017,Adgrd1,lower,-2.59584594282009,0.0000000000000000117882324518602
ENSMUSG00000062609,Kcnj15,higher,3.43347200977698,0.0000000000000000121845104807667
ENSMUSG00000075225,Ccdc162,lower,-1.85628635238979,0.0000000000000000135720717341534
ENSMUSG00000034810,Scn7a,lower,-1.3639958242335,0.0000000000000000137229789910679
ENSMUSG00000026981,Il1rn,lower,-2.3008491768433,0.0000000000000000153896082031849
ENSMUSG00000057880,Abat,higher,2.34794620678565,0.0000000000000000157078191905902
ENSMUSG00000022750,Klhl22,lower,-1.75804755756644,0.0000000000000000157107073492343
ENSMUSG00000069227,Gprin1,lower,-1.36377118823239,0.0000000000000000157748422216982
ENSMUSG00000035861,Tmprss11b,lower,-2.43899449530243,0.0000000000000000160444322058059
ENSMUSG00000057719,Sh3rf2,higher,4.63677315632393,0.0000000000000000163934000280945
ENSMUSG00000039621,Prex1,higher,2.00389594238639,0.0000000000000000192944310509762
ENSMUSG00000003559,As3mt,lower,-1.02622775663012,0.0000000000000000204129287401672
ENSMUSG00000034607,Pof1b,lower,-3.19627512383407,0.0000000000000000205410226946594
ENSMUSG00000028328,Tmod1,lower,-1.04168902007851,0.0000000000000000205485951725059
ENSMUSG00000042129,Rassf4,lower,-1.66873756099874,0.0000000000000000206812741454361
ENSMUSG00000090958,Lrrc32,higher,1.818029956869,0.0000000000000000210914331550149
ENSMUSG00000026418,Tnni1,lower,-2.41643274292675,0.0000000000000000222487575441714
ENSMUSG00000040111,Gramd1b,lower,-1.09024364905023,0.0000000000000000259226704269567
ENSMUSG00000030089,Slc41a3,higher,1.06182989538874,0.0000000000000000259550083626987
ENSMUSG00000049119,Fam110b,higher,1.075149525408,0.0000000000000000265917948670081
ENSMUSG00000056632,Dsg3,lower,-2.49104374886855,0.0000000000000000289459739272717
ENSMUSG00000112513,ENSMUSG00000112513,higher,2.95432040584166,0.0000000000000000293779681026526
ENSMUSG00000031461,Myom2,lower,-1.99880347902763,0.000000000000000029564303000636
ENSMUSG00000062380,Tubb3,lower,-1.41245401567437,0.0000000000000000318855285030908
ENSMUSG00000037347,Chst7,higher,1.73871636898953,0.0000000000000000327500780404942
ENSMUSG00000078606,Gm4070,lower,-3.14584953589197,0.0000000000000000350916257435314
ENSMUSG00000021303,Gng4,higher,2.37762669553503,0.0000000000000000396042889720726
ENSMUSG00000033174,Mgll,higher,1.17630931334354,0.0000000000000000486994270062851
ENSMUSG00000048402,Gli2,higher,1.64505739936006,0.000000000000000049322938136617
ENSMUSG00000038843,Gcnt1,higher,3.12780744217684,0.0000000000000000507750554614244
ENSMUSG00000029223,Uchl1,lower,-1.1735345485982,0.0000000000000000776649686452956
ENSMUSG00000038670,Mybpc2,lower,-3.00157516927422,0.0000000000000000846673236340041
ENSMUSG00000054409,Tmem74,higher,1.55834064942161,0.000000000000000084873631910101
ENSMUSG00000020053,Igf1,higher,3.53537983343514,0.000000000000000106595355140595
ENSMUSG00000001349,Cnn1,higher,1.40592269874883,0.000000000000000113309669314017
ENSMUSG00000099906,Gm28653,lower,-1.71097877967362,0.000000000000000114034826781032
ENSMUSG00000032532,Cck,lower,-3.768324855796,0.00000000000000011785564777153
ENSMUSG00000028036,Ptgfr,higher,1.89033649496775,0.000000000000000139620309704876
ENSMUSG00000021373,Cap2,lower,-2.39697454264266,0.000000000000000142828168289162
ENSMUSG00000020911,Krt19,lower,-2.18943583150756,0.000000000000000161792264116218
ENSMUSG00000040694,Apobec2,lower,-1.41513522679265,0.00000000000000016679472043721
ENSMUSG00000032298,Neil1,lower,-1.27544461343849,0.000000000000000191103810982845
ENSMUSG00000038763,Alpk3,lower,-2.78531328165695,0.000000000000000195872661788333
ENSMUSG00000025930,Msc,lower,-1.66072108714621,0.000000000000000201081668552805
ENSMUSG00000057751,Megf6,higher,3.59512808858204,0.000000000000000211496704134265
ENSMUSG00000028631,Kcnq4,lower,-1.20948494938016,0.000000000000000215992496785565
ENSMUSG00000084941,Gm11944,higher,1.10112043680171,0.00000000000000024058539362725
ENSMUSG00000006586,Runx1t1,lower,-2.8050695072867,0.000000000000000253798393365455
ENSMUSG00000032702,Kank1,higher,1.40145277909298,0.000000000000000267941396086383
ENSMUSG00000061086,Myl4,lower,-2.38660354620501,0.000000000000000271355332300978
ENSMUSG00000029134,Plb1,higher,2.81040491821117,0.000000000000000323686218123571
ENSMUSG00000022425,Enpp2,higher,3.80878038316463,0.000000000000000327020358719064
ENSMUSG00000027932,Slc27a3,lower,-1.23930246237212,0.000000000000000342731309024387
ENSMUSG00000038530,Rgs4,higher,2.89451533199282,0.000000000000000346288207596399
ENSMUSG00000022156,Gzme,lower,-2.80869483071045,0.000000000000000367723253668402
ENSMUSG00000096619,Gm2035,higher,2.39530699771433,0.000000000000000374191140231518
ENSMUSG00000007097,Atp1a2,lower,-1.92602512606454,0.000000000000000383137264465972
ENSMUSG00000028337,Coro2a,higher,1.54164853066995,0.000000000000000393871164945624
ENSMUSG00000104443,4932442E05Rik,lower,-1.10791212920817,0.000000000000000422574580999151
ENSMUSG00000063415,Cyp26b1,lower,-1.31450263623507,0.000000000000000425995029458366
ENSMUSG00000115678,Gm49212,lower,-2.84087717700203,0.000000000000000429900171566883
ENSMUSG00000044468,Fam46c,higher,1.16753583147981,0.000000000000000434353319287287
ENSMUSG00000027360,Hdc,lower,-2.39341670740253,0.000000000000000436603707265603
ENSMUSG00000031351,Zfp185,higher,3.552015257211,0.000000000000000465901710138654
ENSMUSG00000049093,Il23r,higher,3.13378721000676,0.000000000000000507841359865591
ENSMUSG00000113178,Mylf-ps,lower,-2.37556925050319,0.00000000000000051931831177858
ENSMUSG00000069806,Cacng7,higher,2.23800829706514,0.000000000000000542394869977069
ENSMUSG00000049690,Nckap5,higher,1.78414980495277,0.000000000000000560572268257213
ENSMUSG00000046818,Ddit4l,higher,1.05075235334025,0.00000000000000056206490993599
ENSMUSG00000034997,Htr2a,higher,1.72359004282038,0.000000000000000595076999565544
ENSMUSG00000048572,Tmem252,lower,-2.51854353496463,0.000000000000000624965166007221
ENSMUSG00000020524,Gria1,lower,-2.16665866944689,0.000000000000000651569796123224
ENSMUSG00000021998,Lcp1,higher,3.22896992179364,0.000000000000000673810441627142
ENSMUSG00000020646,Mboat2,lower,-1.68162732521835,0.000000000000000757682538625577
ENSMUSG00000041703,Zic5,higher,1.62464042470455,0.000000000000000773743040023936
ENSMUSG00000059742,Kcnh7,lower,-2.27676895296491,0.000000000000000872912186363101
ENSMUSG00000027961,Lrrc39,lower,-1.44853084832049,0.000000000000000906831648463866
ENSMUSG00000004473,Clec11a,higher,2.23244878036313,0.000000000000000944145168344993
ENSMUSG00000048368,Omd,higher,2.29790142491538,0.00000000000000116534981510452
ENSMUSG00000048764,Tmprss11f,lower,-2.7307035983434,0.00000000000000118446429454648
ENSMUSG00000034648,Lrrn1,lower,-2.55284169201216,0.00000000000000134129238012573
ENSMUSG00000014602,Kif1a,higher,1.09726771629271,0.00000000000000134588515441124
ENSMUSG00000030022,Adamts9,higher,2.84543428276468,0.00000000000000138837850552942
ENSMUSG00000046447,Camk2n1,higher,1.49664739553685,0.00000000000000148429516401745
ENSMUSG00000038521,C1s1,higher,2.05204950317966,0.00000000000000156852790657478
ENSMUSG00000115936,ENSMUSG00000115936,lower,-1.98223339375798,0.00000000000000158733014256044
ENSMUSG00000025213,Kazald1,higher,1.37611295440941,0.00000000000000161889336534062
ENSMUSG00000061411,Nol4l,higher,1.33942386346527,0.00000000000000168242777652275
ENSMUSG00000034656,Cacna1a,higher,1.28217340481597,0.00000000000000188768253660744
ENSMUSG00000034686,Prr7,higher,2.00979166519926,0.00000000000000194908806193922
ENSMUSG00000087187,Gm13431,lower,-1.2273866475111,0.00000000000000231620521058674
ENSMUSG00000027956,Tmem144,lower,-1.59718388783992,0.00000000000000237612988099426
ENSMUSG00000104465,BC002189,lower,-1.79347878569981,0.0000000000000024777577545779
ENSMUSG00000025475,Adgra1,higher,2.28362082497846,0.00000000000000253583394801845
ENSMUSG00000040037,Negr1,higher,2.98071824126296,0.00000000000000333776954785331
ENSMUSG00000039899,Fgl2,lower,-2.23893368189904,0.00000000000000339341589849657
ENSMUSG00000093847,Gm5039,higher,2.90006813381888,0.00000000000000395168088202827
ENSMUSG00000010311,Optc,higher,2.49156474205628,0.00000000000000406723377737698
ENSMUSG00000039385,Cdh6,lower,-3.17473011767138,0.0000000000000045138942418624
ENSMUSG00000022269,March11,lower,-1.43644509184316,0.00000000000000476818131344132
ENSMUSG00000095180,Rhox5,higher,2.24192973048121,0.0000000000000049212117004608
ENSMUSG00000057003,Myh4,lower,-1.83486049173135,0.00000000000000534584730578321
ENSMUSG00000015579,Nkx2-5,higher,1.65173401425165,0.00000000000000560425497530053
ENSMUSG00000027315,Spint1,lower,-1.3400508741343,0.00000000000000618136403494352
ENSMUSG00000115483,ENSMUSG00000115483,lower,-1.43187410850234,0.00000000000000621025057379444
ENSMUSG00000086596,Susd5,lower,-1.68895523540091,0.00000000000000631866114934253
ENSMUSG00000000159,Igsf5,lower,-2.3080665013047,0.00000000000000637588731152082
ENSMUSG00000002007,Srpk3,lower,-1.94577343554667,0.00000000000000671352929753788
ENSMUSG00000045659,Plekha7,lower,-1.30375972965932,0.00000000000000681881965006149
ENSMUSG00000032010,Usp2,lower,-1.0701571642778,0.00000000000000706719755275049
ENSMUSG00000040133,Gpr176,higher,1.14637354963698,0.00000000000000713566487467009
ENSMUSG00000020866,Cacna1g,higher,2.25909226438313,0.00000000000000731576589029152
ENSMUSG00000040875,Osbpl10,higher,1.23456065106322,0.00000000000000742327846369852
ENSMUSG00000086181,C230034O21Rik,higher,2.03843265715656,0.00000000000000756253229740821
ENSMUSG00000090799,Klhl33,higher,1.67755276785809,0.00000000000000765228122535655
ENSMUSG00000086995,Gm13544,lower,-2.71369267305105,0.00000000000000795711735922884
ENSMUSG00000052374,Actn2,lower,-2.91948501862157,0.00000000000000796163346517854
ENSMUSG00000031202,Rab39b,higher,1.32092248017567,0.00000000000000857994422784629
ENSMUSG00000044938,Klhl31,lower,-2.35624856527554,0.0000000000000088035851233609
ENSMUSG00000020399,Havcr2,lower,-1.58559891897008,0.00000000000000947034568987919
ENSMUSG00000049109,Themis,lower,-2.08152869690771,0.00000000000000960442244410043
ENSMUSG00000084940,Gm15935,lower,-1.85248006584101,0.0000000000000099213251021973
ENSMUSG00000075330,A930003A15Rik,lower,-2.18326644732347,0.0000000000000103265713349675
ENSMUSG00000050370,Ch25h,higher,1.12508362200132,0.0000000000000107368204781503
ENSMUSG00000043811,Rtn4r,higher,2.58987500474456,0.0000000000000109646420466555
ENSMUSG00000027546,Atp9a,lower,-2.70904680037438,0.000000000000012021172323067
ENSMUSG00000042498,D330045A20Rik,lower,-1.16440833650023,0.0000000000000124040289742815
ENSMUSG00000052726,Kcnt2,higher,2.48522351536888,0.0000000000000138138773272387
ENSMUSG00000052920,Prkg1,lower,-2.15236005411441,0.0000000000000146163475591084
ENSMUSG00000001281,Itgb7,lower,-1.37038367542627,0.0000000000000156156253029639
ENSMUSG00000072568,Fam84b,higher,2.16977509424186,0.0000000000000157377962629473
ENSMUSG00000002908,Kcnn1,higher,1.16432681258574,0.0000000000000159436765859177
ENSMUSG00000031936,Hephl1,lower,-2.57853529906053,0.0000000000000162062733251344
ENSMUSG00000042451,Mybph,lower,-3.03012933494957,0.000000000000016596060989118
ENSMUSG00000024617,Camk2a,lower,-1.46330437676896,0.000000000000017960196012899
ENSMUSG00000048826,Dact2,higher,1.04285050504678,0.0000000000000186259240599057
ENSMUSG00000035864,Syt1,higher,1.33096647719156,0.0000000000000195837982239215
ENSMUSG00000020216,Jsrp1,lower,-1.50786582071976,0.0000000000000210341171678553
ENSMUSG00000066800,Rnasel,lower,-1.11225793066053,0.0000000000000210858450587033
ENSMUSG00000030996,Art1,lower,-2.53891282971551,0.0000000000000226698554874509
ENSMUSG00000032841,Prr5l,higher,2.09547437480444,0.0000000000000238105948558151
ENSMUSG00000087364,Gm13398,lower,-2.47577744245956,0.0000000000000239387025536522
ENSMUSG00000108634,Gm38534,lower,-2.44381343089388,0.0000000000000266243625688861
ENSMUSG00000071552,Tigit,lower,-1.49875983766882,0.0000000000000268419195844238
ENSMUSG00000021678,F2rl1,lower,-2.76576478342221,0.0000000000000317190718392272
ENSMUSG00000025172,Ankrd2,lower,-2.90175968100704,0.0000000000000342419674274529
ENSMUSG00000042828,Trim72,lower,-2.78131390526175,0.0000000000000351931875504013
ENSMUSG00000030116,Mfap5,higher,2.84705230745085,0.000000000000035384472201235
ENSMUSG00000045871,Slitrk6,higher,3.07282659068773,0.0000000000000374660813729211
ENSMUSG00000028766,Alpl,higher,2.91796776012661,0.0000000000000378914571262867
ENSMUSG00000023571,C1qtnf12,higher,1.07157456628137,0.0000000000000382643792208512
ENSMUSG00000041132,N4bp2l1,higher,1.06641213240562,0.0000000000000387439281071245
ENSMUSG00000042529,Kcnj12,lower,-1.93470179861082,0.0000000000000391874316087208
ENSMUSG00000014030,Pax5,lower,-2.09910217394899,0.0000000000000400057343481427
ENSMUSG00000055027,Smyd1,lower,-1.83965682388408,0.0000000000000459901827532109
ENSMUSG00000094707,A830019P07Rik,higher,1.15097189260486,0.0000000000000470780419626501
ENSMUSG00000109956,Gm45428,higher,1.46150949988052,0.0000000000000488427419675075
ENSMUSG00000040729,Cep126,lower,-1.5163103792284,0.0000000000000517404801816496
ENSMUSG00000055368,Slc6a2,higher,2.90464520694858,0.0000000000000537117086296982
ENSMUSG00000027335,Adra1d,higher,1.50706157769782,0.000000000000057211598691404
ENSMUSG00000079029,Gm5662,higher,2.30406919216196,0.0000000000000576099198060421
ENSMUSG00000049537,Tecrl,lower,-1.93783055930232,0.0000000000000578780998199664
ENSMUSG00000106296,4632404M16Rik,lower,-2.48219747320499,0.0000000000000705177818890644
ENSMUSG00000022488,Nckap1l,lower,-1.7159139896673,0.0000000000000725374986785218
ENSMUSG00000075324,Fign,lower,-2.03054678521701,0.0000000000000748486747775016
ENSMUSG00000025165,Sectm1a,higher,2.51827575820847,0.0000000000000786166818213711
ENSMUSG00000042429,Adora1,lower,-2.05303761126514,0.0000000000000821261606145559
ENSMUSG00000022055,Nefl,lower,-2.53982486046773,0.0000000000000836121130487344
ENSMUSG00000020890,Gucy2e,higher,2.69958252516999,0.0000000000000851521593435808
ENSMUSG00000033044,Dhrs7c,lower,-2.77732351437321,0.0000000000000977614023052281
ENSMUSG00000061462,Obscn,lower,-2.16454342248755,0.0000000000000995188623525047
ENSMUSG00000028354,Fmn2,higher,2.63606709094236,0.000000000000103962492453195
ENSMUSG00000043760,Pkhd1,lower,-2.04007157339991,0.000000000000117305177876874
ENSMUSG00000021259,Cyp46a1,lower,-1.54145250556557,0.000000000000122405339377851
ENSMUSG00000032925,Itgbl1,higher,2.5122013514782,0.000000000000134832707481455
ENSMUSG00000035456,Prdm8,lower,-2.04988842005693,0.000000000000161286306585284
ENSMUSG00000085440,Sorbs2os,lower,-1.98911019306903,0.000000000000165664872886423
ENSMUSG00000030701,Plekhb1,lower,-1.70283797919288,0.000000000000187150882310389
ENSMUSG00000100987,Gm1627,higher,2.8762047937912,0.000000000000190950409943401
ENSMUSG00000031451,Gas6,higher,1.47545138941898,0.000000000000196759920408519
ENSMUSG00000031758,Cdyl2,lower,-2.45263555020134,0.00000000000021199805863533
ENSMUSG00000048387,Osr1,higher,1.01830221192669,0.000000000000218020145199335
ENSMUSG00000096001,2610528A11Rik,higher,2.61950116352889,0.000000000000220040487441539
ENSMUSG00000026228,Htr2b,higher,1.10322839055804,0.00000000000022079997643762
ENSMUSG00000037999,Arap2,higher,1.0525525303938,0.000000000000228678213704686
ENSMUSG00000006362,Cbfa2t3,lower,-2.55318876560716,0.000000000000237145205880636
ENSMUSG00000031097,Tnni2,lower,-2.34570446380314,0.000000000000243520373918707
ENSMUSG00000078247,Airn,lower,-1.16138122692635,0.000000000000246774595538075
ENSMUSG00000028713,Cyp4b1,higher,2.73294615522933,0.000000000000261879013414022
ENSMUSG00000037940,Inpp4b,lower,-1.57460630657496,0.000000000000270517149468505
ENSMUSG00000038156,Spon1,lower,-1.62371149968209,0.000000000000274199170425567
ENSMUSG00000086825,Gm15675,lower,-2.11211141978086,0.000000000000307000855600854
ENSMUSG00000022054,Nefm,lower,-2.47230092259814,0.000000000000323140846739565
ENSMUSG00000023391,Dlx2,higher,1.01857357860136,0.000000000000347615284111295
ENSMUSG00000071715,Ncf4,higher,2.85156782290741,0.000000000000363053376283614
ENSMUSG00000020401,Fam71b,lower,-2.50709855639254,0.000000000000367358832708674
ENSMUSG00000027560,Dok5,lower,-2.27590156995429,0.000000000000426662635275517
ENSMUSG00000026110,Mgat4a,lower,-1.2654414326288,0.00000000000047213554818768
ENSMUSG00000000392,Fap,lower,-3.26708762374154,0.000000000000510211087197894
ENSMUSG00000045103,Dmd,lower,-2.29606324903389,0.000000000000520773599240592
ENSMUSG00000082229,Nap1l2,lower,-1.03882523309575,0.00000000000057846394194889
ENSMUSG00000046402,Rbp1,higher,1.07622532587869,0.00000000000058449397104407
ENSMUSG00000061132,Blnk,lower,-1.8158725552316,0.000000000000596904180300422
ENSMUSG00000027832,Ptx3,higher,2.34125044708535,0.000000000000613256511718818
ENSMUSG00000027931,Npr1,lower,-1.2370167453789,0.0000000000006232371370357
ENSMUSG00000020098,Pcbd1,lower,-2.57388804565146,0.000000000000624335401722026
ENSMUSG00000029019,Nppb,lower,-2.15236277724269,0.000000000000677333696572601
ENSMUSG00000046546,Fam43a,higher,1.26770630230072,0.000000000000744978532744621
ENSMUSG00000028217,Cdh17,higher,1.62587459088428,0.000000000000764278631707022
ENSMUSG00000038756,Ttll6,higher,2.17630906478366,0.000000000000784251809725643
ENSMUSG00000060459,Kng2,lower,-2.59411568815076,0.000000000000806324716779878
ENSMUSG00000070337,Gpr179,lower,-1.72769499763031,0.000000000000828800634448988
ENSMUSG00000110411,Gm45457,lower,-1.6633725909669,0.00000000000087030894749988
ENSMUSG00000050272,Dscam,lower,-2.50606770634785,0.000000000000879883631825162
ENSMUSG00000043333,Rhbdl2,lower,-1.52182122779373,0.000000000000897643929749139
ENSMUSG00000026725,Tnn,higher,2.35165989651064,0.000000000000901595505527681
ENSMUSG00000030091,Nup210,lower,-2.75775421266431,0.000000000000950288290663143
ENSMUSG00000058624,Gda,lower,-2.8676143025483,0.000000000000982760600253791
ENSMUSG00000057074,Ces1g,higher,2.54340080829046,0.00000000000105325073250366
ENSMUSG00000049092,Gpr137c,lower,-1.55622210444274,0.00000000000106097313945193
ENSMUSG00000054934,Kcnmb4,higher,1.775803777974,0.00000000000119435101712017
ENSMUSG00000076469,Trbv13-2,higher,2.81940309429735,0.00000000000126006646962794
ENSMUSG00000019775,Rgs17,higher,1.08674385743887,0.00000000000137120821406792
ENSMUSG00000026489,Coq8a,lower,-1.03878591349885,0.00000000000148286166171284
ENSMUSG00000036172,Cd200r3,lower,-2.22183811712615,0.00000000000149742328276061
ENSMUSG00000049916,2610318N02Rik,lower,-1.55545451319725,0.00000000000152740632293665
ENSMUSG00000064325,Hhip,lower,-1.51848299510054,0.00000000000154031182357307
ENSMUSG00000031289,Il13ra2,higher,1.96544371455892,0.00000000000165454714638735
ENSMUSG00000039954,Stk32a,higher,1.26454277234367,0.00000000000177813894481441
ENSMUSG00000053702,Nebl,lower,-1.82030255421598,0.00000000000199392635987104
ENSMUSG00000039745,Htatip2,lower,-2.03391510705098,0.00000000000215962887617624
ENSMUSG00000044770,Scml4,lower,-1.04786070555327,0.00000000000232755949185348
ENSMUSG00000036186,Fam69b,higher,1.25519715272777,0.00000000000242264254328671
ENSMUSG00000029361,Nos1,higher,2.31859513261043,0.0000000000024335099449357
ENSMUSG00000048349,Pou4f1,lower,-1.11355771923236,0.00000000000246217269888943
ENSMUSG00000039891,Txlnb,lower,-1.09530219289817,0.00000000000246902284539927
ENSMUSG00000028150,Rorc,higher,1.23996099524398,0.00000000000252946029657722
ENSMUSG00000023918,Adgrf4,higher,2.61105623305068,0.00000000000257187327168467
ENSMUSG00000043088,Il17re,higher,2.40230458611179,0.00000000000264774001787569
ENSMUSG00000041607,Mbp,higher,1.53012588665969,0.00000000000277221471028909
ENSMUSG00000095332,Gm9821,lower,-1.00953747286841,0.00000000000297437310073382
ENSMUSG00000022489,Pde1b,lower,-1.03771901689667,0.0000000000031973624509998
ENSMUSG00000002006,Pdzd4,lower,-1.11367945491324,0.00000000000321597875210897
ENSMUSG00000029683,Lmod2,lower,-1.92466528076068,0.00000000000324457494462364
ENSMUSG00000057604,Lmcd1,higher,1.14592589476809,0.00000000000338360041380575
ENSMUSG00000024827,Gldc,lower,-1.58243654642794,0.00000000000347531541455007
ENSMUSG00000031789,Cngb1,lower,-2.09045738653891,0.00000000000351119786030811
ENSMUSG00000017491,Rarb,higher,2.0387476752409,0.00000000000371653824951057
ENSMUSG00000024049,Myom1,lower,-1.88808225065593,0.00000000000381331293999762
ENSMUSG00000038578,Susd1,lower,-1.05881469178051,0.00000000000384637716259556
ENSMUSG00000024379,Tslp,lower,-1.16440498335927,0.00000000000388742080316564
ENSMUSG00000053025,Sv2b,lower,-2.16687022833323,0.00000000000392252227907032
ENSMUSG00000033213,AA467197,lower,-2.26267649699741,0.00000000000439213910053019
ENSMUSG00000040447,Spns2,higher,1.99055599640602,0.00000000000458369227615794
ENSMUSG00000055421,Pcdh9,higher,2.68760992477119,0.0000000000049929618350458
ENSMUSG00000030406,Gipr,lower,-1.56375864708593,0.00000000000501376908575226
ENSMUSG00000051669,AU021092,lower,-1.81930201865056,0.00000000000512894030715202
ENSMUSG00000097924,A730020E08Rik,higher,1.57958274387755,0.00000000000573177162086575
ENSMUSG00000037161,Mgarp,lower,-2.00267086246812,0.00000000000604087149114392
ENSMUSG00000049420,Tmem200a,lower,-1.8215919241489,0.00000000000622543335519218
ENSMUSG00000005836,Gata6,lower,-2.36557519043278,0.00000000000626062334340325
ENSMUSG00000049307,Fut4,lower,-1.75098574426934,0.00000000000703549477200951
ENSMUSG00000056133,Gm9992,higher,2.04731495246087,0.00000000000720666543301253
ENSMUSG00000003949,Hlf,lower,-2.9853615120235,0.00000000000722736123404677
ENSMUSG00000035948,Acss3,higher,2.44523362953593,0.00000000000728046236821657
ENSMUSG00000027249,F2,lower,-2.30161510501165,0.00000000000802383073611785
ENSMUSG00000113726,Gm36099,lower,-2.48870485875131,0.00000000000976621889945886
ENSMUSG00000022382,Wnt7b,lower,-2.37600611454013,0.0000000000109838152480311
ENSMUSG00000093800,Gm20796,lower,-2.69232005972232,0.0000000000111977878513836
ENSMUSG00000053093,Myh7,lower,-1.75083874727612,0.0000000000119625489913443
ENSMUSG00000050556,Kcnb1,lower,-1.51348347452708,0.0000000000123552777192873
ENSMUSG00000085456,Gm15398,lower,-1.06289335829215,0.0000000000125873910337023
ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744
ENSMUSG00000025610,Map3k7cl,lower,-1.98601475516723,0.0000000000134124968795791
ENSMUSG00000027674,Pex5l,higher,1.62031990064413,0.0000000000136951915358279
