ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000050556,Kcnb1,4.119438196468,15.6550707719676,0.000000000175695971088903,0.000000000650966275255486,-1.51348347452708,-8.8824485711009,0.00000000000261678092809535,0.0000000000123552777192873,-1.39434940598147,-1.49759050587505,-1.53974912264941,-1.93517846550231,-0.750156396161914,-1.96387695099232,-1.22808497493093,-1.79888197412323,0.350264462321596,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.51348347452708,3419,TRUE
ENSMUSG00000085456,Gm15398,5.58420763585504,24.9221072434975,0.0000000000000357248468940365,0.000000000000183255863810115,-1.06289335829215,-8.89144720570504,0.00000000000266983998633444,0.0000000000125873910337023,-0.74495622498408,-1.53382577251338,-0.42598580997658,-1.6039275660296,-0.326069547143347,-1.74259522910591,-0.499003860701336,-1.62678285588296,0.478671110392157,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.06289335829215,3424,TRUE
ENSMUSG00000041797,Abca9,4.51750104619905,16.2541423122469,0.0000000000926211090701799,0.000000000352418422955994,1.42763467494861,8.86038856204132,0.00000000000284241198496985,0.0000000000133697717579744,1.10002919873299,1.39650667365746,1.1398276163055,2.11036695695687,0.948613384667427,1.87046421937139,1.06282339990197,1.79244594999524,2.69005314469353,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.42763467494861,3432,TRUE
ENSMUSG00000025610,Map3k7cl,5.2709120355136,36.1515267213941,0.000000000000745985843175693,0.0000000000034172671584521,-1.98601475516723,-10.9061759397757,0.00000000000285232619634486,0.0000000000134124968795791,-1.11062125438843,-3.42560538172267,-1.61378958409409,-3.70644887940645,-0.454333001187919,-1.60529043020379,-1.05958127989015,-2.9124482304443,0.252435242603879,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.98601475516723,3433,TRUE
ENSMUSG00000027674,Pex5l,3.63507325614728,15.2027857302478,0.000000000287627607545844,0.00000000104599514949596,1.62031990064413,8.85374329183922,0.00000000000291414129502377,0.0000000000136951915358279,1.89480451148635,1.04886931625244,1.42189820871367,1.52048846187046,1.46624079762301,2.36961810791882,1.59431450594101,1.64632529534724,3.07443200610988,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.62031990064413,3435,TRUE
ENSMUSG00000061524,Zic2,4.2215452694547,13.831649818642,0.00000000135176952810235,0.00000000464487345512054,1.58675468407606,8.84483462977253,0.00000000000301316620943119,0.0000000000141424464373525,1.9990069963549,1.74077295189964,1.74874465534223,1.1580640977875,1.53253298637448,1.34140641669763,1.76009487935721,1.41341448879492,3.00372905624312,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.58675468407606,3439,TRUE
ENSMUSG00000066392,Nrxn3,4.05909698924886,26.8694147743798,0.000000000000032180176573384,0.000000000000165546395928661,-1.87986119653901,-9.0715362728131,0.00000000000305840741908832,0.0000000000143356187474863,-0.530478899028053,-2.86345003564146,-1.50059808351457,-3.95229804485546,-0.857112178466322,-1.57522993772819,-0.962729720336314,-2.79699267274171,0.271709855912799,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.87986119653901,3444,TRUE
ENSMUSG00000037139,Myom3,5.22217918443239,29.9416853729717,0.00000000021183206706349,0.000000000779485994667407,-2.77777207672787,-12.2579067244328,0.00000000000321997760698682,0.0000000000150710636444152,-2.72387374266269,-3.70505053330324,-3.01337567954906,-3.99863421677446,-1.03544638735551,-2.19025190072223,-2.25756526985575,-3.29797888359998,0.145816706164894,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.77777207672787,3449,TRUE
ENSMUSG00000025064,Col17a1,4.86130008726609,20.6598624939985,0.0000000000016040776115055,0.00000000000715716552861616,-1.36076407862158,-8.84889805684252,0.00000000000355994446938516,0.0000000000166093016096199,-1.16359448022685,-2.33769704005754,-0.421179591789183,-2.03506906855957,-1.03086483824363,-1.17617945285271,-0.871879636753221,-1.84964852048994,0.389376014298517,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.36076407862158,3460,TRUE
ENSMUSG00000030433,Sbk2,3.92698219845334,21.2686304307237,0.000000000000772602993331517,0.00000000000353518427475926,-1.79049456480791,-8.79824179089618,0.00000000000378248882795903,0.0000000000176119749494499,-2.27499343378083,-2.52240526490165,-1.960187702743,-3.6396094469899,-0.0194063102627586,-0.326365230169309,-1.41819581559553,-2.16279331402029,0.2890729329947,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.79049456480791,3467,TRUE
